date,eurusd_open,eurusd_high,eurusd_low,eurusd_close,eurusd_volume,gold_open,gold_high,gold_low,gold_close,gold_volume,oil_open,oil_high,oil_low,oil_close,oil_volume,eurusd_return,gold_return,oil_return,war_event_count,original_event_dates,categories,event_summary,war_event,year_month,market_condition,oil_ma_10,oil_ema_10,oil_ma_20,oil_ema_20,oil_ma_50,oil_ema_50,oil_ma_signal,oil_ema_signal,gold_ma_10,gold_ema_10,gold_ma_20,gold_ema_20,gold_ma_50,gold_ema_50,gold_ma_signal,gold_ema_signal,eurusd_ma_10,eurusd_ema_10,eurusd_ma_20,eurusd_ema_20,eurusd_ma_50,eurusd_ema_50,eurusd_ma_signal,eurusd_ema_signal
2025-04-16,1.1292672157287598,1.1390169858932495,1.129420280456543,1.1292672157287598,0,3238.300048828125,3334.89990234375,3238.300048828125,3326.60009765625,1874,64.86000061035156,66.30999755859375,63.79999923706055,65.8499984741211,50308,-0.4144378660155601,3.352289685936416,1.8246487375693563,0,No major war event,No major war event,No major war event,0,2025-04,Normal day,65.17200012207032,66.32103358872199,,68.67716942105297,,71.70361813683851,Bearish,Bearish,3121.2699951171876,3173.627580415871,,3146.4933034169785,,3137.540395002148,Bearish,Bullish,1.110181713104248,1.1132111941743261,,1.101608877074373,,1.0902367680522476,Bearish,Bullish
2025-04-17,1.1396790742874146,1.1396400928497314,1.13413405418396,1.1396790742874146,0,3345.0,3345.0,3287.800048828125,3308.699951171875,824,66.01000213623047,68.12999725341797,65.94999694824219,67.95999908447266,39781,0.92200131320872,-0.5380913232397977,3.204253089209685,0,No major war event,No major war event,No major war event,0,2025-04,Normal day,64.95400009155273,66.61902731522211,,68.60886748423579,,71.55680954654966,Bearish,Bearish,3142.439990234375,3198.1861932805987,,3161.9415555841115,,3144.2525344597843,Bearish,Bullish,1.11506267786026,1.1180235360130695,,1.1052346101422816,,1.0921756820222543,Bearish,Bullish
2025-04-22,1.1512778997421265,1.1546543836593628,1.145396709442139,1.1512778997421265,0,3422.199951171875,3485.60009765625,3361.699951171875,3400.800048828125,785,66.5999984741211,68.04000091552734,66.55000305175781,67.44000244140625,46152,1.0177273336324122,2.7835735792128835,-0.7651510448375087,0,No major war event,No major war event,No major war event,0,2025-04,Normal day,65.14000015258789,66.76829551998286,,68.4975470039663,,71.39536613066169,Bearish,Bearish,3181.3199951171873,3235.0250761074212,,3184.689983512113,,3154.3132212977584,Bearish,Bullish,1.1197530269622802,1.124069783963807,,1.1096196853422668,,1.0944934160504847,Bearish,Bullish
2025-04-23,1.1351252794265747,1.144007682800293,1.13379967212677,1.1351252794265747,0,3321.199951171875,3370.300048828125,3256.199951171875,3276.300048828125,331,67.76000213623047,68.63999938964844,65.29000091552734,66.12000274658203,58914,-1.403016623455533,-3.660903264303972,-1.957294850294633,0,No major war event,No major war event,No major war event,0,2025-04,Normal day,65.33100051879883,66.65042410663725,,68.27111421754876,,71.18848913520759,Bearish,Bearish,3213.8199951171873,3242.5296166020944,,3193.414751637448,,3159.097018455812,Bearish,Bullish,1.1234201073646546,1.1260798740479465,,1.1120487895407722,,1.09608682245739,Bearish,Bullish
2025-04-24,1.132733702659607,1.1394323110580444,1.132233500480652,1.132733702659607,0,3305.39990234375,3353.89990234375,3304.89990234375,3332.0,560,66.22000122070312,67.02999877929688,65.80999755859375,66.55000305175781,36169,-0.210688353991717,1.7000869988021303,0.6503331629066134,0,No major war event,No major war event,No major war event,0,2025-04,Normal day,65.7040008544922,66.6321657330228,,68.10719886842581,,71.00658772017036,Bearish,Bearish,3250.1800048828127,3258.796959038077,,3206.613346719596,,3165.8775275359762,Bearish,Bullish,1.12753986120224,1.1272896610682483,,1.1140187812663755,,1.0975239550143396,Bearish,Bullish
2025-04-25,1.1371906995773315,1.1384334564208984,1.1316184997558594,1.1371906995773315,0,3355.5,3355.5,3266.10009765625,3282.39990234375,162,66.56999969482422,67.18000030517578,65.55999755859375,66.87000274658203,30729,0.3934726147248657,-1.48859836903511,0.4808409919611067,0,No major war event,No major war event,No major war event,0,2025-04,Normal day,65.84300079345704,66.6754088263972,,67.98937066634545,,70.84436870159827,Bearish,Bearish,3272.7699951171876,3263.088403275472,,3213.8311139218963,,3170.447032430399,Bearish,Bullish,1.1314544916152953,1.1290898498880817,,1.1162256306293237,,1.0990795136246532,Bearish,Bullish
2025-04-28,1.1343141794204712,1.140823245048523,1.133105993270874,1.1343141794204712,0,3284.5,3332.5,3284.5,3332.5,1300,67.20999908447266,67.52999877929688,65.25,65.86000061035156,21525,-0.2529496730785285,1.5263252238240987,-1.5103964329986397,0,No major war event,No major war event,No major war event,0,2025-04,Normal day,66.09600067138672,66.52715278711617,,67.78657351815556,,70.64890328625526,Bearish,Bearish,3290.5,3275.7086935890225,,3225.1329125960015,,3176.8020507664614,Bearish,Bullish,1.1353652834892274,1.1300397279848797,,1.1179483495618139,,1.1004612652244892,Bearish,Bullish
2025-04-29,1.1409143209457395,1.1419566869735718,1.1371389627456665,1.1409143209457395,0,3340.0,3340.0,3299.89990234375,3318.800048828125,1278,65.75,65.80999755859375,63.88999938964844,64.25,17528,0.5818618549439547,-0.4111013104838745,-2.444580314957534,0,No major war event,No major war event,No major war event,0,2025-04,Normal day,66.04500045776368,66.11312500764049,,67.44975699261694,,70.39796590248055,Bearish,Bearish,3300.160009765625,3283.5434854506775,,3234.053592237156,,3182.3705997100565,Bearish,Bullish,1.1368783354759215,1.132016926705036,,1.1201355849317116,,1.102047659566499,Bearish,Bullish
2025-04-30,1.1389262676239014,1.1398869752883911,1.1327080726623535,1.1389262676239014,0,3318.699951171875,3318.699951171875,3268.0,3305.0,207,63.54999923706055,63.75,63.0,63.119998931884766,79025,-0.1742508867966674,-0.4158144095784855,-1.7587565262493945,0,No major war event,No major war event,No major war event,0,2025-04,Normal day,65.86900062561035,65.56892026659399,,67.03739908207102,,70.11255543304543,Bearish,Bearish,3310.1800048828127,3287.4446699141904,,3240.8103929764743,,3187.1795957998584,Bearish,Bullish,1.1373395442962646,1.133273170508466,,1.1219251737595393,,1.1034938794903186,Bearish,Bullish
2025-05-01,1.1324899196624756,1.1340954303741455,1.126697063446045,1.1324899196624756,0,3272.89990234375,3275.0,3198.60009765625,3210.0,2131,61.13999938964844,62.36000061035156,59.310001373291016,62.130001068115234,66984,-0.565124200256939,-2.874432677760963,-1.5684377067843092,0,No major war event,No major war event,No major war event,0,2025-05,Normal day,65.61500091552735,64.94366223050693,65.84850044250489,66.57002784264665,,69.79951408540111,Bearish,Bearish,3309.310009765625,3273.363820838883,3205.9549926757813,3237.876069835858,,3188.074513611629,Bearish,Bullish,1.13719185590744,1.1331307612637405,1.121203362941742,1.1229313400360095,,1.104630979104913,Bearish,Bullish
2025-05-02,1.1296498775482178,1.1378635168075562,1.1275228261947632,1.1296498775482178,0,3239.89990234375,3257.0,3225.0,3231.89990234375,1349,61.880001068115234,62.720001220703125,60.70000076293945,61.290000915527344,58444,-0.2507785777999927,0.6822399484034181,-1.3520040852195825,0,No major war event,No major war event,No major war event,0,2025-05,Normal day,65.15900115966797,64.2793601732379,65.16550064086914,66.06716813530196,,69.46580768658254,Bearish,Bearish,3299.839990234375,3265.82492656704,3210.5549926757812,3237.3069110270853,,3189.793156307006,Bearish,Bullish,1.137230122089386,1.1324978733154636,1.123705917596817,1.1235712007514578,,1.1056121123771994,Bearish,Bullish
2025-05-05,1.1323232650756836,1.1364539861679075,1.1312856674194336,1.1323232650756836,0,3242.699951171875,3315.699951171875,3239.699951171875,3311.300048828125,244,59.5099983215332,60.77000045776367,58.40999984741211,60.22999954223633,49504,0.2366562932993199,2.456763788593652,-1.7294850015616037,0,No major war event,No major war event,No major war event,0,2025-05,Normal day,64.38600120544433,63.543112785783066,64.67000064849853,65.51124731691475,,69.10361913190229,Bearish,Bearish,3300.1,3274.09313061451,3221.2699951171876,3244.3538765319463,,3194.558132484305,Bearish,Bullish,1.1364945411682128,1.1324661263627762,1.1257786095142364,1.1244047306870983,,1.1066596085614537,Bearish,Bullish
2025-05-06,1.1313369274139404,1.1361182928085327,1.1281206607818604,1.1313369274139404,0,3365.5,3430.89990234375,3356.800048828125,3411.39990234375,2357,60.27999877929688,62.79999923706055,60.18999862670898,62.150001525878906,63444,-0.0871074270188398,3.022977442079,3.187783493666108,0,No major war event,No major war event,No major war event,0,2025-05,Normal day,63.8570011138916,63.28981982943685,64.49850063323974,65.19112867014942,,68.83092824539158,Bearish,Bearish,3301.1599853515627,3299.0579982016443,3241.239990234375,3260.263021847356,,3203.0617313023226,Bearish,Bullish,1.1345004439353943,1.1322608174629878,1.1271267354488372,1.1250649398991786,,1.107627346555669,Bearish,Bullish
2025-05-07,1.1342755556106567,1.1377729177474976,1.1327080726623535,1.1342755556106567,0,3418.699951171875,3418.699951171875,3364.699951171875,3381.39990234375,1080,62.06999969482422,63.209999084472656,60.84999847412109,61.119998931884766,60579,0.2597482788291527,-0.8794043752944014,-1.6572849053998029,0,No major war event,No major war event,No major war event,0,2025-05,Normal day,63.357000732421874,62.89530693897284,64.34400062561035,64.80340202840993,,68.52853886054818,Bearish,Bearish,3311.669970703125,3314.029253500209,3262.744982910156,3271.7998676089173,,3210.0553850686533,Bearish,Bullish,1.1344154715538024,1.1326271334898366,1.1289177894592286,1.1259421413955097,,1.1086723743617468,Bearish,Bullish
2025-05-08,1.1306205987930298,1.1336711645126345,1.123608112335205,1.1306205987930298,0,3390.0,3390.0,3288.699951171875,3296.60009765625,200,60.93000030517578,63.209999084472656,60.77999877929688,62.84000015258789,56931,-0.3222282980134605,-2.507831286938955,2.814138172057201,0,No major war event,No major war event,No major war event,0,2025-05,Normal day,62.98600044250488,62.885251159630116,64.34500064849854,64.61641137356973,,68.3054589112164,Bearish,Bearish,3308.12998046875,3310.8603160740345,3279.154992675781,3274.1617942800917,,3213.449295366206,Bearish,Bullish,1.1342041611671447,1.132262308999508,1.1308720111846924,1.1263877087667022,,1.1095330890453265,Bearish,Bullish
2025-05-09,1.122422695159912,1.129114270210266,1.1199839115142822,1.122422695159912,0,3299.0,3335.5,3299.0,3335.39990234375,216,63.25,64.2699966430664,62.84999847412109,63.90999984741211,51994,-0.7250799819027876,1.1769642522029056,1.7027366203469896,0,No major war event,No major war event,No major war event,0,2025-05,Normal day,62.69000015258789,63.0715691028632,64.26650047302246,64.54913408536424,,68.1330879675378,Bearish,Bearish,3313.42998046875,3315.3220590321644,3293.099987792969,3279.9939950480593,,3218.2316721104235,Bearish,Bullish,1.132727360725403,1.1304732883013997,1.1320909261703491,1.1260100884231985,,1.1100385637949182,Bearish,Bullish
2025-05-12,1.12296462059021,1.1242902278900146,1.1075055599212646,1.12296462059021,0,3300.699951171875,3300.699951171875,3205.0,3220.0,886,64.2300033569336,66.37999725341797,63.88999938964844,64.95999908447266,62946,0.04828175986058,-3.459852063396052,1.6429341880260795,0,No major war event,No major war event,No major war event,0,2025-05,Normal day,62.6,63.414920008610366,64.34800033569336,64.58826408527933,,68.00865310937839,Bearish,Bearish,3302.17998046875,3297.990775571771,3296.339990234375,3274.2802812339582,,3218.301018302172,Bearish,Bullish,1.1315924048423767,1.1291080759902743,1.133478844165802,1.1257200438676758,,1.110545467982969,Bearish,Bullish
2025-05-13,1.1095577478408811,1.1177430152893066,1.109668493270874,1.1095577478408811,0,3232.0,3251.39990234375,3223.5,3240.300048828125,2424,64.91999816894531,66.80000305175781,64.6500015258789,66.62999725341797,55567,-1.193882024732218,0.6304362990100953,2.570810025372205,0,No major war event,No major war event,No major war event,0,2025-05,Normal day,62.837999725341795,63.999479507666294,64.44150009155274,64.7827148631973,,67.95458817385052,Bearish,Bearish,3294.32998046875,3287.5015525274716,3297.2449951171875,3271.044068623879,,3219.163725381621,Bearish,Bullish,1.128456747531891,1.1255534708722028,1.1326675415039062,1.1241807775794097,,1.1105067338597499,Bearish,Bullish
2025-05-14,1.1185556650161743,1.1264559030532837,1.1182429790496826,1.1185556650161743,0,3233.0,3233.0,3171.699951171875,3181.39990234375,3518,66.5199966430664,66.58999633789062,65.68000030517578,66.08999633789062,49980,0.8109462705120585,-1.817737419276233,-0.8104471526143464,0,No major war event,No major war event,No major war event,0,2025-05,Normal day,63.134999465942386,64.37957347679799,64.50200004577637,64.90721786078714,,67.8814669253815,Bearish,Bearish,3281.969970703125,3268.2103434031587,3296.074987792969,3262.5065289781523,,3217.6827911448418,Bearish,Bullish,1.126419687271118,1.124281142534743,1.1318796157836915,1.1236450525733872,,1.1108223782188253,Bearish,Bullish
2025-05-15,1.1181930303573608,1.1227755546569824,1.117480754852295,1.1181930303573608,0,3151.0,3228.10009765625,3125.0,3220.699951171875,652,65.76000213623047,65.83999633789062,63.43999862670898,64.52999877929688,70642,-0.0324199027509464,1.2353067842610033,-2.360414049076553,0,No major war event,No major war event,No major war event,0,2025-05,Normal day,63.37499923706055,64.40692353179779,64.49500007629395,64.87129223397855,,67.75003680200564,Bearish,Bearish,3283.0399658203123,3259.572090270198,3296.1749877929688,3258.524950139459,,3217.801111145902,Bearish,Bullish,1.1249899983406066,1.123174213047946,1.1310909271240235,1.123125812362337,,1.1111114234007289,Bearish,Bullish
2025-05-16,1.1192693710327148,1.1219944953918457,1.1141440868377686,1.1192693710327148,0,3227.699951171875,3228.10009765625,3173.89990234375,3182.0,199,64.62999725341797,65.54000091552734,64.16999816894531,65.41000366210938,38629,0.0962571439932835,-1.201600638326883,1.3637143955670394,0,No major war event,No major war event,No major war event,0,2025-05,Normal day,63.78699951171875,64.58930173730899,64.47300033569336,64.92259808427673,,67.65827079651952,Bearish,Bearish,3278.0499755859373,3245.4680738574343,3288.9449829101563,3251.2368596499873,,3216.3971460029256,Bearish,Bullish,1.1239519476890565,1.1224642417724495,1.1305910348892212,1.1227585322357065,,1.1114313429157088,Bearish,Bullish
2025-05-19,1.1187559366226196,1.128604531288147,1.1173559427261353,1.1187559366226196,0,3234.39990234375,3241.0,3228.300048828125,3228.89990234375,266,65.30999755859375,66.01000213623047,64.43000030517578,65.54000091552734,43539,-0.0458722827036295,1.473912707220304,0.1987421589050741,0,No major war event,No major war event,No major war event,0,2025-05,Normal day,64.31799964904785,64.76215613334868,64.3520004272461,64.98139835391964,,67.57520138942179,Bearish,Bearish,3269.8099609375,3242.455679036764,3284.95498046875,3249.1095303827265,,3216.8874501731543,Bearish,Bullish,1.12259521484375,1.1217900044724805,1.1295448780059814,1.1223773326535076,,1.1117185818846071,Bearish,Bullish
2025-05-20,1.123342990875244,1.1277261972427368,1.12186861038208,1.123342990875244,0,3219.0,3293.199951171875,3207.5,3280.300048828125,356,65.56999969482422,66.0,64.8499984741211,65.37999725341797,42663,0.4100138468513536,1.5918779782261303,-0.2441313089323826,0,No major war event,No major war event,No major war event,0,2025-05,Normal day,64.64099922180176,64.87449088245218,64.24900016784667,65.01936015387186,,67.48911495271577,Bearish,Bearish,3256.6999755859374,3249.3364735442838,3278.92998046875,3252.080055948955,,3219.3742187478592,Bearish,Bullish,1.1217958211898804,1.1220723656366192,1.1281481325626372,1.122469300103197,,1.1121744410607106,Bearish,Bullish
2025-05-21,1.128795504570007,1.1362345218658447,1.1287446022033691,1.128795504570007,0,3293.39990234375,3317.5,3290.199951171875,3309.300048828125,979,65.61000061035156,67.48999786376953,64.61000061035156,64.91000366210938,58658,0.4853828028530182,0.8840654686561367,-0.718864501457317,0,No major war event,No major war event,No major war event,0,2025-05,Normal day,65.01999969482422,64.88094775148076,64.18850021362304,65.00894524989448,,67.3879733334763,Bearish,Bearish,3249.489990234375,3260.2389417777094,3280.57998046875,3257.5295790803043,,3222.900721888262,Bearish,Bullish,1.1212478160858153,1.1232947545335987,1.127831643819809,1.1230717957667027,,1.11282624747284,Bearish,Bullish
2025-05-22,1.133118748664856,1.134455680847168,1.1267098188400269,1.133118748664856,0,3327.300048828125,3328.0,3282.699951171875,3292.300048828125,1210,64.63999938964844,65.0199966430664,63.52999877929688,64.44000244140625,45811,0.3829962183004687,-0.5137037968503289,-0.7240813344422614,0,No major war event,No major war event,No major war event,0,2025-05,Normal day,65.17999992370605,64.80077587692176,64.08300018310547,64.95476022051464,,67.27236663182649,Bearish,Bearish,3249.0599853515623,3266.068233968694,3278.5949829101564,3260.8410523896205,,3225.6222641211975,Bearish,Bullish,1.1214976310729978,1.1250809352847364,1.1278508961200715,1.1240286484236697,,1.1136220318333114,Bearish,Bullish
2025-05-23,1.1281843185424805,1.1376564502716064,1.1279934644699097,1.1281843185424805,0,3328.0,3363.60009765625,3323.5,3363.60009765625,47,64.0199966430664,65.04000091552734,63.310001373291016,64.77999877929688,29810,-0.4354733454185355,2.1656607165408293,0.5276168916966917,0,No major war event,No major war event,No major war event,0,2025-05,Normal day,65.26699981689453,64.79699822280814,63.97849998474121,64.93811627373199,,67.17462671604102,Bearish,Bearish,3251.8800048828125,3283.8013000937044,3282.654992675781,3270.6276281292994,,3231.0331595539446,Bearish,Bullish,1.1220737934112548,1.1256451867861443,1.1274005770683289,1.1244244265302232,,1.1141931019003377,Bearish,Bullish
2025-05-27,1.1388484239578247,1.1409013271331787,1.1325156688690186,1.1388484239578247,0,3332.5,3341.0,3296.300048828125,3299.10009765625,189,65.0199966430664,65.41000366210938,63.470001220703125,64.08999633789062,34117,0.94524496042645,-1.91758824257805,-1.065147351664919,0,No major war event,No major war event,No major war event,0,2025-05,Normal day,65.17999954223633,64.66845242555041,63.88999977111816,64.85734294650901,,67.05366081885865,Bearish,Bearish,3259.7900146484376,3286.5828996505306,3280.984997558594,3273.339291893771,,3233.7024512442313,Bearish,Bullish,1.1236621737480161,1.1280457753628135,1.1276272892951966,1.1257981405709472,,1.115159977275141,Bearish,Bullish
2025-05-28,1.1337097883224487,1.1345586776733398,1.128426194190979,1.1337097883224487,0,3293.60009765625,3293.60009765625,3293.60009765625,3293.60009765625,127758,64.31999969482422,65.61000061035156,64.02999877929688,64.9000015258789,17817,-0.4512133069928481,-0.1667121286773709,1.2638558812171352,0,No major war event,No major war event,No major war event,0,2025-05,Normal day,65.00699996948242,64.71055226197377,63.92249984741211,64.86140566835375,,66.96920359168297,Bearish,Bearish,3265.12001953125,3287.8587538333886,3279.725,3275.268892442579,,3236.0513785545068,Bearish,Bullish,1.126077377796173,1.1290755959009289,1.127267062664032,1.126551630832995,,1.1158874208456238,Bearish,Bullish
2025-05-29,1.123368263244629,1.1369450092315674,1.12271249294281,1.123368263244629,0,3283.699951171875,3328.800048828125,3242.39990234375,3317.10009765625,24370,65.30000305175781,66.12999725341797,63.77999877929688,64.1500015258789,10456,-0.9121845100342862,0.7135049581982633,-1.1556240098098305,0,No major war event,No major war event,No major war event,0,2025-05,Normal day,64.81300048828125,64.60863394632015,63.973999977111816,64.79365289287996,,66.85864664792595,Bearish,Bearish,3278.6900390625,3293.1753618011817,3280.3300048828123,3279.2528167486425,,3239.229759695752,Bearish,Bullish,1.1265586376190184,1.1280378990543287,1.1264891624450684,1.1262484529674364,,1.1161807872142122,Bearish,Bullish
2025-05-30,1.1378376483917236,1.1390429735183716,1.1314393281936646,1.1378376483917236,0,3315.10009765625,3318.0,3270.89990234375,3288.89990234375,2213,63.81999969482422,64.5199966430664,63.70000076293945,63.900001525878906,63546,1.2880357778047635,-0.8501460457109866,-0.3897116041363557,0,No major war event,No major war event,No major war event,0,2025-05,Normal day,64.75000076293945,64.4797916880581,64.0625,64.70854323887986,,66.74262134902216,Bearish,Bearish,3285.5100341796874,3292.398005536194,3284.275,3280.1715868053193,,3241.177608427046,Bearish,Bullish,1.1285230994224547,1.1298196716611277,1.1267565488815308,1.1273521858649875,,1.1170300758878402,Bearish,Bullish
2025-06-02,1.1353315114974976,1.1449114084243774,1.135589361190796,1.1353315114974976,0,3296.89990234375,3380.800048828125,3296.89990234375,3370.60009765625,976,63.040000915527344,65.70999908447266,62.970001220703125,64.62999725341797,57349,-0.2202543480406382,2.484119241643024,1.142403302202455,0,No major war event,No major war event,No major war event,0,2025-06,Normal day,64.67200012207032,64.5071017908508,64.22949981689453,64.70106266883587,,66.65977334527298,Bearish,Bearish,3304.3700439453123,3306.6165677398403,3291.210009765625,3288.7838259339796,,3246.2530001615246,Bearish,Bullish,1.130129313468933,1.1308218243586494,1.1270406305789948,1.1281121216395125,,1.1177477792450816,Bearish,Bullish
2025-06-03,1.1453442573547363,1.145514726638794,1.1367640495300293,1.1453442573547363,0,3385.10009765625,3390.0,3331.300048828125,3350.199951171875,6410,65.02999877929688,65.94000244140625,64.5199966430664,65.62999725341797,43536,0.8819226592268192,-0.6052378179944973,1.547269135845597,0,No major war event,No major war event,No major war event,0,2025-06,Normal day,64.68099975585938,64.71126460222665,64.49949970245362,64.78953262927226,,66.61938996912181,Bearish,Bearish,3316.500048828125,3314.5408192729374,3293.1550048828126,3294.632980718541,,3250.329351181538,Bearish,Bullish,1.1327881455421447,1.1334622667215741,1.1276916801929473,1.1297532774219146,,1.1188299940729112,Bearish,Bullish
